scenario,prob_both_i,prob_both_j,prob_split_ij,prob_split_ji,household_size,quality_diff,distance_diff,income_medium,income_high,education_secondary,education_tertiary,prob_together,prob_split,prefer_higher_quality,quality_bin
127,0.18502104076686665,0.4364209471237334,0.18897006056079318,0.18958795154860672,3.0,-0.12998556427742483,0.9313428193343647,1.0,0.0,0.0,0.0,0.6214419878906001,0.3785580121093999,0.4364209471237334,Lower
128,0.9057313509783776,0.0049661837699073366,0.04587044000406486,0.04343202524765021,3.0,2.175040843241452,-1.1907447885708344,1.0,0.0,0.0,1.0,0.910697534748285,0.08930246525171506,0.9057313509783776,Much Higher
129,0.48082119393775047,0.1566164114897066,0.18247205054180793,0.180090344030735,5.0,0.5231509932275709,-0.08119413362055289,1.0,0.0,0.0,0.0,0.6374376054274571,0.3625623945725429,0.48082119393775047,Higher
130,0.051385277382900024,0.7040470769861256,0.1198507884679944,0.12471685716297996,3.0,-1.5847175631130037,-0.9811191722980813,0.0,0.0,0.0,0.0,0.7554323543690256,0.24456764563097438,0.7040470769861256,Much Lower
131,0.03364082310992181,0.7464845842689085,0.11014239893324333,0.1097321936879264,4.0,0.14857371579273593,5.352105579335384,1.0,0.0,0.0,0.0,0.7801254073788303,0.21987459262116973,0.03364082310992181,Higher
132,0.4170596416007891,0.2175198261002867,0.1838396853388405,0.18158084696008378,3.0,0.4922809878038296,0.559786319888973,1.0,0.0,1.0,0.0,0.6345794677010759,0.36542053229892424,0.4170596416007891,Higher
133,0.9655563459736496,0.0007360776541537937,0.01690904675978315,0.016798529612413477,2.0,0.26110730075012034,-10.449448366536911,0.0,0.0,1.0,0.0,0.9662924236278034,0.033707576372196624,0.9655563459736496,Higher
134,0.6539256250468464,0.07369886368057438,0.13837537164441027,0.13400013962816898,3.0,1.279339199402345,0.6821222111396709,0.0,1.0,1.0,1.0,0.7276244887274208,0.27237551127257925,0.6539256250468464,Much Higher
135,0.18327197601660694,0.4365455107129899,0.1915561707011364,0.18862634256926672,2.0,0.613725155425533,3.33883844552057,0.0,0.0,0.0,0.0,0.6198174867295969,0.3801825132704031,0.18327197601660694,Higher
136,0.40844191744429253,0.21424924718014446,0.18884341632182938,0.1884654190537336,4.0,0.07978240998009445,-0.7579861781136965,1.0,0.0,1.0,0.0,0.622691164624437,0.377308835375563,0.40844191744429253,Higher
137,0.4475727420623329,0.17186145477337433,0.19140201972638635,0.1891637834379064,3.0,0.4683780119471981,0.0013815246411530424,1.0,0.0,0.0,1.0,0.6194341968357072,0.3805658031642928,0.4475727420623329,Higher
138,0.3230935255240032,0.2743483238730683,0.2007919153772848,0.20176623522564374,3.0,-0.19274765066407093,-0.8771382051900776,0.0,0.0,0.0,1.0,0.5974418493970715,0.40255815060292854,0.2743483238730683,Lower
139,0.007598510814203643,0.8839160611992254,0.05352205642173033,0.054963371564840734,3.0,-1.0581041487942544,4.076188331519679,0.0,0.0,1.0,1.0,0.891514572013429,0.10848542798657107,0.8839160611992254,Much Lower
140,0.3531388531300912,0.2555661330915698,0.19747855690476732,0.19381645687357174,4.0,0.7453390735017844,1.8888277458978888,1.0,1.0,0.0,0.0,0.6087049862216609,0.3912950137783391,0.3531388531300912,Higher
141,0.08476656900846316,0.5988771993799182,0.15807349917591276,0.1582827324357059,4.0,-0.05267077523725061,2.9051000280177433,0.0,0.0,0.0,0.0,0.6836437683883814,0.31635623161161863,0.5988771993799182,Lower
142,0.13097054227837815,0.5252722189650142,0.16990067835772554,0.17385656039888214,3.0,-0.9164862900892495,-0.7636981216537104,0.0,1.0,0.0,1.0,0.6562427612433923,0.3437572387566077,0.5252722189650142,Lower
143,0.056710543347353065,0.6892444218899575,0.1258219097644044,0.1282231249982852,5.0,-0.7527463044456855,1.5063991778315444,1.0,0.0,1.0,0.0,0.7459549652373105,0.2540450347626896,0.6892444218899575,Lower
144,0.05318984693259792,0.700858612471302,0.1213116501200351,0.1246398904760651,3.0,-1.0777225393766992,0.5881921059695105,0.0,0.0,1.0,0.0,0.7540484594038999,0.2459515405961002,0.700858612471302,Much Lower
145,0.7463271935669417,0.03832048392698833,0.10707268020076023,0.10827964230530984,5.0,-0.44633808083040105,-6.1047078863492805,1.0,1.0,1.0,1.0,0.7846476774939299,0.21535232250607006,0.03832048392698833,Lower
146,0.012908392124186584,0.8468012928620134,0.06914327208255291,0.07114704293124706,3.0,-1.1375361803586335,2.919928082056049,1.0,1.0,0.0,1.0,0.8597096849862,0.14029031501379996,0.8468012928620134,Much Lower
147,0.6357739861702021,0.08208604182422302,0.14260974067034038,0.1395302313352346,4.0,0.8692595543437961,-0.4231259015804263,0.0,0.0,1.0,0.0,0.7178600279944252,0.28213997200557495,0.6357739861702021,Higher
148,0.5666405675157956,0.11318529727470983,0.15967501690634162,0.16049911830315305,3.0,-0.2049796200468944,-3.192157183378551,1.0,0.0,0.0,0.0,0.6798258647905054,0.32017413520949467,0.11318529727470983,Lower
149,0.8301411542280551,0.01797959624644568,0.07677836999289732,0.07510087953260196,4.0,0.8796189904104035,-3.1971914487815027,0.0,1.0,1.0,0.0,0.8481207504745008,0.15187924952549928,0.8301411542280551,Higher
150,0.062218023127656355,0.6798166267822994,0.126227534207713,0.13173781588233124,3.0,-1.701350563360194,-1.7121479451302775,1.0,0.0,1.0,0.0,0.7420346499099557,0.25796535009004423,0.6798166267822994,Much Lower
151,0.03765103056739277,0.7394665566702915,0.10833461998004368,0.11454779278227213,3.0,-2.2205752034912356,-2.4601014104436842,1.0,1.0,0.0,1.0,0.7771175872376842,0.2228824127623158,0.7394665566702915,Much Lower
152,0.2865444794280952,0.32152529507061495,0.1973238536980013,0.19460637180328852,4.0,0.5521793754147774,1.9571852955340776,0.0,0.0,1.0,0.0,0.6080697744987101,0.3919302255012898,0.2865444794280952,Higher
153,0.8901171577309112,0.007609418434902466,0.05284198597642986,0.04943143785775658,4.0,2.656670959879907,1.0567891024502374,0.0,1.0,1.0,0.0,0.8977265761658136,0.10227342383418644,0.8901171577309112,Much Higher
154,0.7139027980766517,0.0465587570858584,0.12289000351019455,0.11664844132729534,4.0,2.0755428898302406,2.3828677139166703,0.0,0.0,1.0,1.0,0.7604615551625101,0.23953844483748987,0.7139027980766517,Much Higher
155,0.2508712504479988,0.3635152915021219,0.19184947341111622,0.19376398463876318,3.0,-0.3953890367650141,-0.6885331803216348,1.0,0.0,0.0,0.0,0.6143865419501207,0.3856134580498794,0.3635152915021219,Lower
156,0.9380442363065439,0.00213785738345832,0.030486453889338586,0.02933145242065926,5.0,1.537873552608085,-4.620678384294328,1.0,0.0,0.0,0.0,0.9401820936900022,0.059817906309997844,0.9380442363065439,Much Higher
157,0.1366305560195309,0.5329645038253812,0.16382946721358818,0.16657547294149974,3.0,-0.6618814747805503,0.011557556118051315,0.0,0.0,1.0,0.0,0.6695950598449121,0.3304049401550879,0.5329645038253812,Lower
158,0.1790431904691752,0.4453897245465551,0.18777961715321984,0.18778746783104994,4.0,-0.0016646960607894917,1.427715011173672,0.0,1.0,0.0,0.0,0.6244329150157303,0.3755670849842698,0.4453897245465551,Lower
159,0.5719539627821753,0.11023158917334806,0.15808054718779327,0.15973390085668354,4.0,-0.41429659536631536,-3.9216738840059766,0.0,0.0,1.0,0.0,0.6821855519555233,0.3178144480444768,0.11023158917334806,Lower
160,0.717548561765985,0.050886544009956285,0.1163686345343619,0.1151962596896968,4.0,0.40319283114120497,-2.8644072931609696,1.0,0.0,1.0,0.0,0.7684351057759413,0.23156489422405868,0.717548561765985,Higher
161,0.16444532390229297,0.4866644850730482,0.1727043339062462,0.17618585711841267,3.0,-0.7947129154572443,-0.8499819411547234,0.0,0.0,1.0,0.0,0.6511098089753412,0.3488901910246589,0.4866644850730482,Lower
162,0.0005426064099178264,0.9665865691717512,0.01628863559629833,0.016582188822032592,3.0,-0.7112186329965693,9.482904298544252,1.0,0.0,0.0,0.0,0.9671291755816691,0.03287082441833092,0.9665865691717512,Lower
163,0.7606708066182081,0.03563433110625485,0.10459742291128622,0.09909743936425087,3.0,2.1508108086892412,2.1046816609094914,0.0,0.0,1.0,0.0,0.7963051377244629,0.2036948622755371,0.7606708066182081,Much Higher
164,0.09884836392876907,0.6020270917330389,0.1474881952344983,0.15163634910369372,3.0,-1.104449770625298,-0.7113218704594637,1.0,0.0,1.0,0.0,0.700875455661808,0.299124544338192,0.6020270917330389,Much Lower
165,0.30332733202793594,0.28930404739712373,0.20635735944671263,0.2010112611282277,3.0,1.0451764672781334,3.2873270912948893,0.0,0.0,0.0,0.0,0.5926313794250597,0.40736862057494033,0.30332733202793594,Much Higher
166,0.024672757014744733,0.7850632752441608,0.09435228908211854,0.09591167865897594,5.0,-0.6527142916906096,3.341582210186554,1.0,0.0,0.0,0.0,0.8097360322589054,0.1902639677410945,0.7850632752441608,Lower
167,0.19956530762439464,0.4162582714154381,0.18969927000770476,0.1944771509524626,4.0,-0.9904722890870209,-2.0297498907762916,1.0,1.0,0.0,1.0,0.6158235790398328,0.38417642096016735,0.4162582714154381,Lower
168,0.15157488527265578,0.4747462405836946,0.18601722987725086,0.18766164426639872,4.0,-0.3504538582426957,0.6681241564127662,0.0,0.0,0.0,1.0,0.6263211258563504,0.3736788741436496,0.4747462405836946,Lower
169,0.2666838265820799,0.34402486540211624,0.19508680327837644,0.19420450473742745,3.0,0.18049156775445818,0.9809841050053274,1.0,1.0,0.0,1.0,0.6107086919841962,0.3892913080158039,0.2666838265820799,Higher
170,0.07464343185628701,0.6248932123075113,0.15106371741776578,0.1493996384184359,4.0,0.4410645836666187,4.760037184796744,1.0,0.0,0.0,1.0,0.6995366441637982,0.30046335583620165,0.07464343185628701,Higher
171,0.7992039804544613,0.025419511697135112,0.08921648044938746,0.08616002739901622,3.0,1.3880515850093746,-0.9575883812953434,1.0,0.0,1.0,1.0,0.8246234921515964,0.1753765078484037,0.7992039804544613,Much Higher
172,0.056899931135739074,0.6815004409846505,0.12811552738089507,0.1334841004987154,4.0,-1.6345493977139136,-1.3528898034139387,0.0,0.0,1.0,1.0,0.7384003721203896,0.26159962787961044,0.6815004409846505,Much Lower
173,0.18135971648570184,0.4477376225224389,0.18693042358263115,0.1839722374092282,4.0,0.635170153060945,3.4641169754990537,1.0,0.0,1.0,0.0,0.6290973390081408,0.3709026609918593,0.18135971648570184,Higher
174,0.3651113678436871,0.242878543537007,0.1979065501250859,0.19410353849422007,4.0,0.7726082733671524,1.8440363740571595,1.0,0.0,1.0,0.0,0.6079899113806941,0.392010088619306,0.3651113678436871,Higher
175,0.12036697820864027,0.5499752347273498,0.1632850902513166,0.16637269681269332,3.0,-0.7459103539713603,-0.01001799288977594,1.0,0.0,0.0,0.0,0.6703422129359901,0.32965778706400994,0.5499752347273498,Lower
176,0.005379426644867263,0.901923538226595,0.04584102311527641,0.04685601201326136,4.0,-0.872023371815875,5.249522987030523,0.0,0.0,1.0,0.0,0.9073029648714622,0.09269703512853777,0.901923538226595,Lower
177,0.005591697219513077,0.8974379392198142,0.04866978613357522,0.048300577427097556,4.0,0.3032147529584075,8.960923026390237,0.0,0.0,1.0,0.0,0.9030296364393272,0.09697036356067278,0.005591697219513077,Higher
178,0.2469958048714031,0.35855161710715655,0.19791762158222798,0.19653495643921234,4.0,0.27915108098456753,1.483955090348672,0.0,0.0,1.0,1.0,0.6055474219785597,0.3944525780214403,0.2469958048714031,Higher
179,0.828124143400225,0.01818367015961161,0.07847630634571506,0.07521588009444818,3.0,1.6896745923875094,-0.5701121795307841,1.0,1.0,0.0,1.0,0.8463078135598366,0.15369218644016325,0.828124143400225,Much Higher
180,0.5221906992253086,0.13594360085413815,0.17442837704163863,0.1674373228789146,4.0,1.628782173104491,3.122620784435341,0.0,0.0,1.0,0.0,0.6581343000794467,0.34186569992055327,0.5221906992253086,Much Higher
181,0.869466563513432,0.010647084473946286,0.06133273522976097,0.058553616782860717,4.0,1.8464197709260781,-0.9842267205886253,1.0,1.0,1.0,0.0,0.8801136479873782,0.11988635201262168,0.869466563513432,Much Higher
182,0.6547516980071163,0.06759452307379321,0.14251131325180014,0.13514246566729032,4.0,2.1140404935200636,3.228954136995159,1.0,0.0,1.0,1.0,0.7223462210809095,0.2776537789190905,0.6547516980071163,Much Higher
183,0.48657449408457604,0.15857211049638759,0.17809032185082085,0.17676307356821555,3.0,0.2978657382676879,-0.8050032395490894,0.0,0.0,0.0,0.0,0.6451466045809636,0.3548533954190364,0.48657449408457604,Higher
184,0.09562782035533196,0.592704311474759,0.15103349048526743,0.16063437768464178,3.0,-2.4539860300653205,-5.024497104409498,0.0,0.0,1.0,1.0,0.688332131830091,0.3116678681699092,0.592704311474759,Much Lower
185,0.8093886188658796,0.02013774260606483,0.08560209745643348,0.08487154107162212,4.0,0.34128286841341116,-4.710655978994436,0.0,0.0,0.0,0.0,0.8295263614719445,0.17047363852805558,0.8093886188658796,Higher
186,0.08889259606549167,0.612904977050928,0.14637188333544596,0.15183054354813452,3.0,-1.457936881541076,-1.6532014237992012,1.0,1.0,0.0,0.0,0.7017975731164197,0.29820242688358045,0.612904977050928,Much Lower
187,0.01599469615880258,0.8135400980992721,0.08658624744306091,0.08387895829886449,4.0,1.2648840976046438,10.247072907776086,1.0,0.0,0.0,1.0,0.8295347942580746,0.17046520574192542,0.01599469615880258,Much Higher
188,0.4321598110781528,0.20862872863280327,0.18014645054154213,0.17906500974750178,2.0,0.2397558406565844,-0.37400439925651946,1.0,0.0,1.0,0.0,0.6407885397109561,0.35921146028904394,0.4321598110781528,Higher
189,0.06555420440591062,0.6650251140631112,0.13160375975735591,0.13781692177362243,4.0,-1.8368516137756945,-2.264710028225342,1.0,0.0,1.0,1.0,0.7305793184690218,0.2694206815309783,0.6650251140631112,Much Lower
190,0.8143222408182115,0.01997115056023193,0.08601181443000383,0.07969479419155277,4.0,3.037374014609335,3.9385755998119043,1.0,0.0,1.0,0.0,0.8342933913784434,0.16570660862155662,0.8143222408182115,
191,0.5960493750228054,0.0895961034722242,0.15815137897785533,0.1562031425271151,5.0,0.4935632704696934,-1.3924131323104052,1.0,0.0,0.0,1.0,0.6856454784950297,0.31435452150497045,0.5960493750228054,Higher
192,0.00649907215581869,0.8963422090920148,0.04747179732023917,0.04968692143192728,3.0,-1.8159624751324912,1.9062981912401065,0.0,0.0,1.0,0.0,0.9028412812478335,0.09715871875216645,0.8963422090920148,Much Lower
193,0.9660646691329557,0.0006817054178011709,0.017168918156947117,0.01608470729229592,4.0,2.597431095531185,-3.056271856420478,1.0,1.0,0.0,0.0,0.966746374550757,0.03325362544924304,0.9660646691329557,Much Higher
194,0.4722277366990355,0.17148498054967398,0.17857694829800128,0.1777103344532893,3.0,0.19370528853832045,-0.9698607900285836,1.0,0.0,1.0,1.0,0.6437127172487095,0.35628728275129057,0.4722277366990355,Higher
195,0.35374590393097793,0.25661692182165524,0.19591110647887158,0.1937260677684952,3.0,0.4465999011545068,0.9316986756072426,1.0,0.0,0.0,0.0,0.6103628257526332,0.38963717424736677,0.35374590393097793,Higher
196,0.7644036593137329,0.0342530855913538,0.10245868050194776,0.0988845745929656,4.0,1.4138107337110708,-0.3357085531018019,1.0,0.0,1.0,1.0,0.7986567449050866,0.20134325509491335,0.7644036593137329,Much Higher
197,0.927818996792383,0.003390109363089312,0.03546772198640994,0.03332317185811778,2.0,2.4834837457803283,-0.836910874681809,0.0,0.0,0.0,0.0,0.9312091061554724,0.06879089384452772,0.927818996792383,Much Higher
198,0.016971069318758,0.8184903515093228,0.07967998759830328,0.08485859157361585,4.0,-2.5072852171718742,-1.9695693836929413,0.0,1.0,1.0,1.0,0.8354614208280808,0.1645385791719191,0.8184903515093228,Much Lower
199,0.8612203595747537,0.011253768321680763,0.06535452492844966,0.06217134717511575,3.0,1.988236896582218,-0.42594931794366353,1.0,1.0,0.0,1.0,0.8724741278964345,0.12752587210356542,0.8612203595747537,Much Higher
200,0.003713237194316601,0.9149805650206384,0.0403745526753524,0.04093164510969264,5.0,-0.5456645303623084,6.904739474897456,1.0,1.0,1.0,1.0,0.918693802214955,0.08130619778504504,0.9149805650206384,Lower
201,0.4203528933918816,0.2152130676351715,0.18240377711267342,0.1820302618602735,3.0,0.08162155759550749,-0.7902141542211922,1.0,0.0,1.0,0.0,0.6355659610270531,0.3644340389729469,0.4203528933918816,Higher
202,0.8965713030009058,0.006070781887634862,0.050158645811887434,0.047199269299571966,3.0,2.4214644036643755,-0.0663330913232536,0.0,0.0,0.0,1.0,0.9026420848885407,0.0973579151114594,0.8965713030009058,Much Higher
203,0.23254526457875857,0.39427638299722534,0.1863901984219271,0.18678815400208906,4.0,-0.08492462543709633,0.5570808909020145,0.0,0.0,1.0,0.0,0.6268216475759839,0.3731783524240162,0.39427638299722534,Lower
204,0.40395351176061123,0.21342492608064492,0.19023299111520936,0.19238857104353446,3.0,-0.4486571619779204,-2.4463730009952527,1.0,0.0,0.0,0.0,0.6173784378412561,0.3826215621587438,0.21342492608064492,Lower
205,0.20982186655053314,0.4038908955314412,0.1925722332962998,0.19371500462172586,3.0,-0.23559472418700697,0.27203914173211435,0.0,0.0,0.0,1.0,0.6137127620819743,0.38628723791802566,0.4038908955314412,Lower
206,0.2547220288847467,0.3542278345754464,0.19543492056142997,0.19561521597837697,3.0,-0.03671703434710172,0.40046596501890575,0.0,0.0,1.0,1.0,0.6089498634601931,0.3910501365398069,0.3542278345754464,Lower
207,0.009851439155481657,0.86564817264656,0.061023132036169506,0.06347725616178868,4.0,-1.569991847873076,1.988558053239633,1.0,0.0,0.0,0.0,0.8754996118020417,0.12450038819795818,0.86564817264656,Much Lower
208,0.13516251457338133,0.5191445541472391,0.1719724701582149,0.17372046112116465,2.0,-0.40268708845687046,0.8209177724068728,0.0,0.0,0.0,0.0,0.6543070687206205,0.34569293127937956,0.5191445541472391,Lower
209,0.08517387128369616,0.6231354679819587,0.1448984479887278,0.14679221274561738,3.0,-0.5170409340856901,1.4663778519602906,1.0,0.0,1.0,1.0,0.7083093392656549,0.2916906607343452,0.6231354679819587,Lower
210,0.5036358733499656,0.13909186409331928,0.17858612622411268,0.17868613633260244,5.0,-0.022292559221630204,-2.095089106978065,1.0,0.0,0.0,0.0,0.6427277374432849,0.3572722625567151,0.13909186409331928,Lower
211,0.034709474490880174,0.749685425079313,0.1065265144414551,0.10907858598835177,4.0,-0.9426911260860864,1.7996554352799232,0.0,1.0,0.0,0.0,0.7843948995701931,0.21560510042980685,0.749685425079313,Lower
212,0.0003309986194645235,0.9753430817942167,0.01172506002413291,0.012600859562185904,5.0,-2.8683920741400977,3.335886252346749,0.0,0.0,1.0,0.0,0.9756740804136812,0.024325919586318814,0.9753430817942167,Much Lower
213,0.00016802768840345998,0.9821723040705284,0.008390520320215516,0.009269147920852783,3.0,-3.9654854072807257,0.8842521452280931,1.0,0.0,0.0,0.0,0.9823403317589318,0.0176596682410683,0.9821723040705284,
214,0.7135954407668214,0.046752359987423,0.12282691255700308,0.11682528668875262,4.0,1.9947737026987769,2.13027993082717,1.0,0.0,0.0,0.0,0.7603478007542444,0.2396521992457557,0.7135954407668214,Much Higher
215,0.5180907163287375,0.14747078991671242,0.16824612075966008,0.16619237299488995,4.0,0.4890481539111917,-0.40289776367178515,1.0,0.0,1.0,0.0,0.6655615062454499,0.33443849375455004,0.5180907163287375,Higher
216,0.38834571163245457,0.23566560511598583,0.18840723235216392,0.18758145089939574,4.0,0.17490666892324874,-0.22286448120389046,0.0,0.0,1.0,0.0,0.6240113167484405,0.37598868325155965,0.38834571163245457,Higher
